data_size(MB),time(ms)
42,58.780
28,38.542
56,79.926
84,119.633
112,159.393
448,643.139
504,724.982
672,971.458
140,204.298
392,568.470
70,99.229
224,321.679
266,382.167
336,482.644
14,19.371
196,282.498
280,402.002
98,142.093
21,29.725
49,69.541
147,209.554
168,241.297
7,9.792
35,48.285
77,110.331
10,14.520
38,53.218
87,123.544
3,4.433
31,43.611
50,71.655
80,115.671
52,73.629
66,96.968
24,34.903
896,1296.425
1008,1462.909
1344,1944.601
786,1134.333
532,766.946
560,810.006
294,422.359
154,224.148
175,252.621
63,88.091
161,233.383
105,151.840
133,192.692
1792,2593.871
2016,2918.878
2688,3891.060
1572,2280.162
1064,1541.309
1120,1621.327
588,848.374
308,442.716
350,505.139
126,179.134
322,465.560
210,300.091
3584,5195.060
4032,5838.844
5376,1000000000.000
3142,4542.983
2128,3078.012
2240,3245.741
784,1135.534
1176,1704.358
616,890.566
700,1012.638
252,361.524
644,931.267
420,605.873
