data_size(MB),time(ms)
42,6.963
28,4.693
56,9.307
84,14.015
112,18.760
448,84.609
504,95.350
672,126.706
140,23.462
392,123.221
70,11.711
224,38.984
266,46.742
336,60.474
14,2.654
196,61.975
280,49.134
98,43.807
21,3.668
49,8.166
147,24.685
168,28.753
7,1.439
35,5.826
77,34.321
10,2.027
38,6.446
87,14.631
3,0.746
31,5.286
50,15.865
80,35.889
52,8.752
66,29.574
24,4.205
896,174.741
1008,199.597
1344,1000000000.000
786,245.157
532,101.006
560,104.566
294,51.880
154,68.616
175,30.270
63,10.529
161,71.701
105,17.610
133,59.698
1792,1000000000.000
2016,1000000000.000
2688,1000000000.000
1572,1000000000.000
1064,1000000000.000
1120,1000000000.000
588,109.184
308,137.033
350,63.738
126,21.203
322,143.217
210,35.872
3584,1000000000.000
4032,1000000000.000
5376,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,347.655
1176,1000000000.000
616,273.986
700,132.663
252,43.939
644,286.283
420,76.684
