data_size(MB),time(ms)
6,4.702
4,2.795
8,5.711
12,8.696
16,11.584
128,89.277
136,95.980
192,132.607
20,18.736
392,450.861
10,7.305
64,44.075
70,49.513
96,65.657
2,1.400
196,223.256
72,49.736
14,9.870
3,3.035
7,5.216
32,21.847
37,25.294
48,33.544
1,0.725
5,3.432
98,119.820
40,27.681
11,14.216
24,17.296
0,0.825
50,56.240
9,13.357
256,177.842
272,187.623
384,266.158
786,899.123
140,129.079
144,99.392
28,19.005
74,51.256
80,97.204
22,26.423
41,28.507
23,28.139
15,10.650
19,24.919
512,353.031
544,376.214
768,530.090
1572,1461.255
280,197.690
288,199.236
56,39.009
148,102.638
160,110.648
44,52.847
82,56.871
18,12.732
46,55.609
30,24.285
38,27.765
1024,706.935
1088,753.601
1536,1063.069
3142,3840.406
560,393.366
576,398.719
112,79.617
296,206.112
320,221.176
88,106.515
164,113.966
36,24.872
92,110.069
60,41.588
76,93.116
