data_size(MB),time(ms)
6,4.265
4,2.861
8,6.242
12,8.508
16,10.836
128,91.304
136,92.242
192,131.338
20,17.413
392,557.210
10,7.137
64,43.966
70,47.720
96,67.607
2,1.466
196,280.257
72,49.056
14,9.495
3,2.513
7,4.909
32,21.734
37,25.292
48,32.418
1,0.822
5,3.543
98,147.720
40,27.239
11,17.490
24,16.345
0,0.437
50,59.892
9,15.359
256,180.929
272,195.143
384,279.350
786,1000000000.000
140,134.773
144,97.513
28,18.756
74,50.437
80,122.477
22,33.143
41,27.620
23,34.642
15,10.011
19,29.525
512,383.401
544,1000000000.000
768,1000000000.000
1572,1000000000.000
280,200.592
288,204.887
56,37.894
148,99.641
160,107.790
44,66.279
82,56.874
18,12.405
46,69.191
30,20.105
38,25.912
1024,1000000000.000
1088,1000000000.000
1536,1000000000.000
3142,1000000000.000
560,1000000000.000
576,1000000000.000
112,80.956
296,210.423
320,229.834
88,133.699
164,110.499
36,24.202
92,139.539
60,39.883
76,115.134
