data_size(MB),time(ms)
42,30.312
28,19.005
56,39.009
84,59.419
112,79.617
448,315.104
504,357.693
672,474.527
140,129.079
392,450.861
70,49.513
224,157.847
266,187.926
336,237.002
14,9.870
196,223.256
280,197.690
98,119.820
21,14.873
49,34.473
147,103.000
168,118.492
7,5.216
35,24.324
77,93.528
10,7.305
38,27.765
87,61.575
3,3.035
31,21.620
50,56.240
80,97.204
52,36.880
66,74.251
24,17.296
896,631.911
1008,709.328
1344,947.638
786,899.123
532,375.756
560,393.366
294,207.020
154,186.561
175,123.254
63,43.732
161,194.904
105,73.878
133,150.602
1792,1264.532
2016,1420.046
2688,1896.223
1572,1461.255
1064,754.692
1120,790.201
588,416.489
308,373.513
350,245.913
126,89.221
322,388.655
210,147.370
3584,2530.755
4032,2842.314
5376,1000000000.000
3142,3840.406
2128,1499.935
2240,1576.168
784,952.735
1176,833.175
616,752.577
700,494.817
252,177.770
644,780.703
420,295.550
