data_size(MB),time(ms)
15,2.310
10,1.544
20,2.717
30,4.380
40,5.527
256,44.351
276,47.968
384,67.297
50,9.723
1002,257.903
25,3.364
128,21.260
143,23.237
192,32.433
5,0.815
502,129.484
148,23.844
35,4.747
7,1.116
17,2.381
64,8.360
76,19.307
96,15.062
2,0.405
12,1.893
250,63.989
84,12.227
27,6.126
13,1.923
32,4.678
43,5.931
48,6.422
1,0.276
11,2.647
126,20.660
52,6.871
28,3.741
18,2.706
23,5.425
8,1.263
60,7.976
80,20.572
512,90.028
552,97.304
768,136.838
100,26.163
2004,516.876
286,49.237
296,51.049
70,9.256
153,24.956
168,28.302
55,12.663
86,13.002
22,5.196
104,16.860
57,13.263
37,4.987
47,10.925
120,19.833
160,26.534
1024,183.338
1104,197.208
1536,276.111
200,57.646
4008,1219.095
572,101.380
592,104.887
140,22.482
306,53.061
336,58.454
110,29.087
173,29.056
45,6.243
208,34.899
115,30.906
75,10.173
95,24.700
240,41.192
320,55.766
2048,369.516
2208,397.421
3072,555.488
400,116.954
8016,1000000000.000
1144,204.562
1184,212.038
280,48.469
612,108.242
672,118.383
220,64.174
346,61.088
90,13.753
416,73.133
230,67.501
150,24.212
190,54.587
