data_size(MB),time(ms)
15,8.211
10,5.858
20,35.306
30,18.876
40,25.642
256,176.681
276,192.430
384,266.614
50,100.584
1002,2216.925
25,15.863
128,87.805
143,99.008
192,132.404
5,2.943
502,1114.101
148,101.522
35,22.734
7,4.098
17,9.251
64,43.103
76,108.083
96,64.892
2,1.243
12,6.844
250,549.377
84,56.750
27,51.406
13,7.364
32,20.480
43,28.405
48,31.488
1,0.642
11,6.289
126,86.410
52,34.692
28,17.564
18,9.637
23,14.278
8,4.658
60,40.086
80,118.846
512,356.135
552,385.134
768,535.809
100,210.966
2004,1000000000.000
286,199.445
296,204.675
70,47.085
153,105.899
168,116.125
55,111.155
86,59.324
22,13.283
104,71.413
57,116.491
37,24.117
47,31.273
120,82.732
160,109.937
1024,711.993
1104,1000000000.000
1536,1000000000.000
200,437.016
4008,1000000000.000
572,398.775
592,413.417
140,302.795
306,213.466
336,233.849
110,234.449
173,120.161
45,29.660
208,144.588
115,246.591
75,50.895
95,64.583
240,167.041
320,221.949
2048,1000000000.000
2208,1000000000.000
3072,1000000000.000
400,885.042
8016,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,194.038
612,427.951
672,468.629
220,482.641
346,241.479
90,61.709
416,290.807
230,504.229
150,103.546
190,131.079
