data_size(MB),time(ms)
6,1.892
4,1.203
8,2.528
12,3.934
16,5.218
128,20.963
136,22.389
192,33.620
20,6.163
392,64.392
10,3.493
64,20.490
70,21.740
96,31.377
2,0.599
196,33.855
72,22.467
14,4.646
3,1.040
7,2.204
32,10.142
37,11.736
48,15.294
1,0.329
5,1.563
98,31.866
40,12.758
11,3.670
24,7.606
0,0.319
50,15.902
9,3.144
256,43.461
272,46.138
384,63.324
786,129.238
140,22.987
144,23.902
28,8.731
74,23.157
80,25.674
22,6.859
41,13.036
23,7.156
15,4.949
19,6.189
512,85.524
544,90.555
768,129.441
1572,259.511
280,47.562
288,48.530
56,17.686
148,24.800
160,27.176
44,14.029
82,26.265
18,5.854
46,14.603
30,9.507
38,12.191
1024,170.508
1088,180.317
1536,255.156
3142,517.726
560,92.322
576,95.140
112,36.823
296,49.932
320,53.073
88,28.563
164,28.074
36,11.430
92,29.843
60,19.273
76,24.289
