data_size(MB),time(ms)
6,0.285
4,0.213
8,0.348
12,0.504
16,0.632
128,4.482
136,4.633
192,6.246
20,1.011
392,17.350
10,0.432
64,2.215
70,2.428
96,3.255
2,0.140
196,8.894
72,2.491
14,0.550
3,0.200
7,0.307
32,1.158
37,1.332
48,1.707
1,0.115
5,0.239
98,4.394
40,1.430
11,0.461
24,0.918
0,0.120
50,2.399
9,0.525
256,8.198
272,8.753
384,12.043
786,34.238
140,6.386
144,4.737
28,1.062
74,2.550
80,3.796
22,0.838
41,1.479
23,0.872
15,0.583
19,0.972
512,16.009
544,17.163
768,24.317
1572,68.387
280,9.032
288,9.141
56,2.034
148,4.888
160,5.253
44,1.589
82,2.820
18,0.691
46,1.654
30,1.094
38,1.381
1024,31.820
1088,33.864
1536,48.131
3142,1000000000.000
560,17.399
576,18.285
112,3.735
296,9.581
320,10.183
88,3.078
164,5.382
36,1.300
92,3.177
60,2.099
76,3.577
