data_size(MB),time(ms)
6,1.179
4,0.879
8,1.615
12,2.328
16,3.012
128,21.383
136,22.539
192,32.955
20,3.552
392,123.221
10,2.027
64,10.668
70,11.711
96,16.042
2,0.469
196,61.975
72,11.949
14,2.654
3,0.746
7,1.439
32,5.304
37,6.108
48,7.926
1,0.261
5,1.059
98,43.807
40,6.650
11,5.043
24,4.205
0,0.227
50,15.865
9,4.343
256,45.700
272,48.828
384,72.063
786,245.157
140,23.462
144,24.067
28,4.693
74,12.306
80,35.889
22,9.891
41,6.756
23,10.339
15,2.829
19,8.553
512,98.698
544,103.466
768,148.584
1572,1000000000.000
280,49.134
288,52.105
56,9.307
148,24.775
160,27.031
44,19.685
82,13.671
18,3.346
46,20.551
30,5.016
38,6.446
1024,204.863
1088,1000000000.000
1536,1000000000.000
3142,1000000000.000
560,104.566
576,107.761
112,18.760
296,52.784
320,57.838
88,39.236
164,27.745
36,6.001
92,41.008
60,9.967
76,33.966
