data_size(MB),time(ms)
42,5.886
28,3.741
56,7.457
84,12.227
112,18.377
448,78.375
504,87.842
672,118.383
140,22.482
392,98.691
70,9.256
224,37.745
266,46.110
336,58.454
14,2.049
196,49.355
280,48.469
98,25.280
21,2.816
49,6.472
147,23.638
168,28.302
7,1.116
35,4.747
77,19.583
10,1.544
38,5.256
87,13.200
3,0.625
31,4.234
50,9.723
80,20.572
52,6.871
66,16.694
24,3.258
896,159.130
1008,178.791
1344,240.238
786,202.689
532,92.961
560,98.482
294,50.346
154,43.595
175,29.483
63,8.488
161,45.910
105,16.841
133,36.708
1792,320.713
2016,362.405
2688,483.778
1572,475.530
1064,189.150
1120,200.036
588,103.935
308,91.611
350,60.350
126,20.660
322,95.908
210,35.117
3584,645.335
4032,725.212
5376,1000000000.000
3142,955.239
2128,381.442
2240,401.114
784,234.030
1176,209.066
616,185.825
700,122.713
252,43.231
644,194.397
420,72.777
