data_size(MB),time(ms)
15,10.011
10,7.137
20,17.413
30,20.105
40,27.239
256,180.929
276,195.412
384,279.350
50,59.892
1002,1000000000.000
25,16.746
128,91.304
143,96.444
192,131.338
5,3.543
502,717.825
148,99.641
35,23.858
7,4.909
17,11.648
64,43.966
76,115.134
96,67.607
2,1.466
12,8.508
250,357.986
84,58.821
27,41.179
13,9.262
32,21.734
43,28.968
48,32.418
1,0.822
11,17.490
126,88.717
52,35.397
28,18.756
18,12.405
23,34.642
8,6.242
60,39.883
80,122.477
512,383.401
552,1000000000.000
768,1000000000.000
100,120.868
2004,1000000000.000
286,202.708
296,210.423
70,47.720
153,101.725
168,113.048
55,83.524
86,60.260
22,33.143
104,74.310
57,87.080
37,25.292
47,71.689
120,85.887
160,107.790
1024,1000000000.000
1104,1000000000.000
1536,1000000000.000
200,284.999
4008,1000000000.000
572,1000000000.000
592,1000000000.000
140,134.773
306,218.966
336,243.232
110,166.180
173,115.746
45,30.206
208,144.413
115,174.031
75,51.576
95,144.409
240,168.474
320,229.834
2048,1000000000.000
2208,1000000000.000
3072,1000000000.000
400,570.270
8016,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,200.592
612,1000000000.000
672,1000000000.000
220,383.526
346,247.411
90,62.592
416,307.606
230,402.381
150,100.328
190,328.032
