data_size(MB),time(ms)
42,12.459
28,8.577
56,18.428
84,23.062
112,31.993
448,129.994
504,145.957
672,193.368
140,46.277
392,128.813
70,22.011
224,61.345
266,80.275
336,108.061
14,4.515
196,64.673
280,91.542
98,32.441
21,6.818
49,15.995
147,47.108
168,51.503
7,2.297
35,9.655
77,25.729
10,3.052
38,11.814
87,23.876
3,1.031
31,8.793
50,16.678
80,26.913
52,16.883
66,22.039
24,7.963
896,269.740
1008,311.903
1344,412.081
786,257.624
532,159.329
560,157.385
294,88.912
154,50.735
175,58.168
63,17.638
161,53.137
105,33.588
133,43.899
1792,489.052
2016,1000000.000
10000000,1000000000.000
1572,514.414
1064,297.473
1120,322.518
588,166.268
308,101.250
350,97.198
126,36.401
322,105.702
210,65.655
4032,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,256.466
1176,317.320
616,201.734
700,192.804
252,68.089
644,211.045
420,136.144
