data_size(MB),time(ms)
6,9.400
4,5.960
8,12.926
12,18.333
16,24.914
128,190.359
136,202.252
192,285.417
20,44.044
392,889.004
10,15.725
64,95.235
70,104.219
96,142.729
2,3.089
196,444.302
72,107.206
14,20.932
3,5.300
7,10.502
32,47.862
37,55.188
48,71.517
1,1.586
5,7.546
98,222.089
40,60.198
11,16.489
24,36.593
0,0.841
50,113.517
9,18.266
256,383.233
272,404.417
384,1000000.000
786,1000000000.000
140,317.443
144,214.130
28,42.687
74,110.273
80,153.158
22,32.896
41,61.069
23,34.680
15,23.227
19,36.272
512,761.277
544,1000000000.000
768,1000000000.000
1572,1000000000.000
280,416.562
288,429.646
56,84.306
148,220.033
160,237.904
44,65.690
82,122.019
18,26.862
46,68.647
30,45.230
38,58.358
1024,1000000000.000
1088,1000000000.000
1536,1000000000.000
3142,1000000000.000
560,1000000000.000
576,1000000000.000
112,166.768
296,440.291
320,475.967
88,131.212
164,244.314
36,53.620
92,137.017
60,89.370
76,144.700
