data_size(MB),time(ms)
42,6.872
28,4.347
56,7.987
84,12.807
112,16.282
448,70.424
504,79.991
672,108.266
140,27.264
392,76.325
70,10.012
224,31.864
266,42.398
336,49.842
14,2.092
196,38.175
280,39.728
98,19.189
21,3.193
49,7.791
147,22.841
168,23.949
7,1.099
35,5.494
77,15.077
10,1.735
38,5.545
87,12.358
3,0.651
31,4.549
50,9.888
80,16.020
52,7.792
66,13.045
24,4.084
896,146.768
1008,164.871
1344,221.357
786,152.601
532,84.256
560,85.168
294,42.112
154,30.022
175,24.689
63,8.917
161,31.527
105,16.862
133,25.950
1792,294.004
2016,331.786
10000000,1000000000.000
1572,304.378
1064,173.847
1120,184.431
588,95.638
308,59.850
350,51.646
126,18.037
322,62.612
210,33.638
4032,1000000.000
3142,1000000.000
2128,1000000.000
2240,1000000.000
784,152.645
1176,192.964
616,120.016
700,114.074
252,39.581
644,124.754
420,66.507
