data_size(MB),time(ms)
15,3.929
10,2.764
20,5.221
30,7.793
40,10.405
256,66.219
276,71.415
384,99.300
50,12.979
1002,258.223
25,6.520
128,33.157
143,37.046
192,49.674
5,1.346
11,2.906
502,129.454
148,38.285
35,9.074
7,1.855
17,4.575
64,16.583
76,19.677
96,24.859
2,0.566
12,3.159
250,64.691
84,21.772
27,7.160
13,3.598
32,8.335
43,11.232
48,12.470
1,0.312
126,32.635
52,13.620
28,7.294
18,4.698
23,6.007
8,2.126
60,15.546
80,20.822
512,132.370
552,142.782
768,198.507
100,25.914
2004,518.070
286,74.010
296,76.496
70,18.162
153,39.532
168,43.471
55,14.240
86,22.359
22,5.749
104,26.937
57,14.896
37,9.626
47,12.344
120,31.093
160,41.364
1024,264.586
1104,285.551
1536,396.921
200,51.767
10000000,1000000000.000
572,147.977
592,153.095
140,36.260
306,79.207
336,86.889
110,28.509
173,44.795
45,11.682
208,53.846
115,29.785
75,19.444
95,24.619
240,62.121
320,82.712
2048,529.572
2208,571.079
400,103.287
1144,295.883
4008,1036.476
1184,306.304
280,72.421
612,158.310
672,173.741
220,56.884
346,89.411
90,23.298
416,107.399
230,59.141
150,38.761
190,48.993
