data_size(MB),time(ms)
15,10.874
10,7.620
20,20.020
30,21.697
40,28.772
256,184.251
276,198.612
384,276.325
50,49.404
1002,986.067
25,18.207
128,92.117
143,102.929
192,138.111
5,3.676
11,7.995
502,494.530
148,106.547
35,25.234
7,5.105
17,12.656
64,46.062
76,67.571
96,69.151
2,1.505
12,8.763
250,247.245
84,60.473
27,27.274
13,9.980
32,23.104
43,31.215
48,34.755
1,0.786
126,90.745
52,37.836
28,20.208
18,12.999
23,16.625
8,5.844
60,43.228
80,71.563
512,368.483
552,396.585
768,552.285
100,98.728
2004,1000000000.000
286,205.858
296,212.931
70,50.437
153,110.152
168,120.833
55,54.250
86,62.290
22,15.925
104,74.818
57,56.824
37,26.698
47,34.279
120,86.313
160,115.044
1024,1000000.000
1104,1000000000.000
1536,1000000000.000
200,197.146
10000000,1000000000.000
572,410.879
592,426.009
140,138.374
306,220.898
336,241.623
110,108.524
173,124.539
45,32.456
208,149.525
115,113.356
75,54.023
95,68.338
240,172.470
320,230.099
2048,1000000000.000
2208,1000000000.000
400,394.047
1144,1000000000.000
4008,1000000000.000
1184,1000000000.000
280,201.282
612,439.680
672,483.084
220,216.891
346,249.043
90,64.814
416,299.079
230,226.685
150,107.959
190,136.742
