data_size(MB),time(ms)
6,2.151
4,1.458
8,2.842
12,4.224
16,6.807
128,44.527
136,47.299
192,67.143
20,7.017
392,136.660
10,3.707
64,22.306
70,24.391
96,33.413
2,0.772
196,68.316
72,25.080
14,4.911
3,1.274
7,2.489
32,11.166
37,12.934
48,16.749
1,0.426
5,1.798
98,34.153
40,13.960
11,3.888
24,9.181
0,0.291
50,17.436
9,3.370
256,88.979
272,94.542
384,133.417
786,273.158
140,50.054
144,50.070
28,9.806
74,25.789
80,28.186
22,7.721
41,14.617
23,8.036
15,5.644
19,6.653
512,177.848
544,188.936
768,266.781
1572,546.094
280,97.449
288,100.054
56,19.508
148,51.445
160,55.633
44,15.362
82,28.572
18,6.316
46,16.197
30,10.501
38,13.442
1024,355.685
1088,377.844
1536,533.545
3142,1000000.000
560,194.556
576,200.139
112,38.966
296,104.651
320,111.198
88,31.269
164,57.057
36,12.589
92,32.017
60,20.914
76,26.472
