data_size(MB),time(ms)
6,1.113
4,0.796
8,1.491
12,2.092
16,2.732
128,19.311
136,20.541
192,28.686
20,3.322
392,65.754
10,1.836
64,9.925
70,10.820
96,14.702
2,0.482
196,33.055
72,11.112
14,2.395
3,0.708
7,1.275
32,5.144
37,5.879
48,7.583
1,0.328
5,0.957
98,18.128
40,6.393
11,2.209
24,3.962
0,0.248
50,8.570
9,1.959
256,37.852
272,40.215
384,56.438
786,130.975
140,20.792
144,21.695
28,4.473
74,11.469
80,14.905
22,4.113
41,6.556
23,4.325
15,2.611
19,3.576
512,74.948
544,79.757
768,112.155
1572,1000000000.000
280,41.366
288,42.514
56,8.748
148,22.232
160,23.988
44,8.175
82,12.539
18,2.977
46,8.519
30,4.791
38,6.080
1024,149.294
1088,1000000000.000
1536,1000000000.000
3142,1000000000.000
560,81.856
576,84.235
112,16.945
296,43.729
320,47.137
88,16.199
164,24.554
36,5.732
92,16.930
60,9.314
76,14.071
