data_size(MB),time(ms)
42,7.702
28,5.175
56,10.192
84,15.234
112,20.291
448,80.813
504,90.937
672,121.130
140,25.358
392,91.032
70,12.725
224,40.454
266,48.020
336,60.630
14,2.626
196,45.363
280,50.529
98,26.274
21,3.934
49,8.975
147,26.615
168,30.387
7,1.438
35,6.436
77,20.579
10,1.984
38,7.037
87,15.866
3,0.804
31,5.765
50,11.718
80,21.644
52,9.556
66,17.845
24,4.581
896,161.482
1008,181.628
1344,242.123
786,182.182
532,95.947
560,100.937
294,53.095
154,40.920
175,31.636
63,11.418
161,42.995
105,19.016
133,35.401
1792,322.804
2016,363.102
10000000,1000000000.000
1572,415.088
1064,191.753
1120,201.818
588,106.051
308,81.976
350,63.189
126,22.814
322,85.683
210,37.913
4032,1000000.000
3142,1000000.000
2128,1000000.000
2240,1000000.000
784,207.831
1176,211.939
616,163.299
700,126.199
252,45.520
644,170.664
420,75.761
