data_size(MB),time(ms)
42,4.838
28,3.320
56,6.555
84,9.643
112,12.928
448,51.454
504,58.249
672,77.112
140,15.556
392,43.416
70,8.122
224,25.777
266,30.763
336,38.698
14,1.685
196,21.745
280,32.140
98,10.934
21,2.482
49,5.716
147,17.030
168,19.454
7,1.090
35,4.109
77,8.577
10,1.298
38,4.590
87,10.051
3,0.588
31,3.675
50,5.603
80,9.001
52,6.165
66,7.419
24,2.852
896,103.330
1008,115.662
1344,154.513
786,86.620
532,60.952
560,64.121
294,33.699
154,17.067
175,20.123
63,7.312
161,17.865
105,12.123
133,14.744
1792,205.489
2016,1000000.000
10000000,1000000000.000
1572,173.386
1064,121.770
1120,128.435
588,67.496
308,34.084
350,40.240
126,14.547
322,35.580
210,24.034
4032,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,86.503
1176,135.113
616,68.049
700,80.539
252,29.267
644,71.050
420,47.578
