data_size(MB),time(ms)
42,14.655
28,9.806
56,19.508
84,29.238
112,38.966
448,157.694
504,176.775
672,233.435
140,50.054
392,136.660
70,24.391
224,77.887
266,92.492
336,116.768
14,4.911
196,68.316
280,97.449
98,34.153
21,8.289
49,17.099
147,51.903
168,58.430
7,2.489
35,12.239
77,27.525
10,3.707
38,13.442
87,30.801
3,1.274
31,11.019
50,17.436
80,28.186
52,19.299
66,23.244
24,9.181
896,311.257
1008,350.187
1344,466.947
786,273.158
532,184.868
560,194.556
294,102.214
154,53.551
175,60.867
63,22.662
161,56.061
105,36.559
133,46.281
1792,622.408
2016,700.375
10000000,1000000000.000
1572,546.094
1064,369.682
1120,389.138
588,204.398
308,107.093
350,122.291
126,43.864
322,111.935
210,72.960
4032,1000000.000
3142,1000000.000
2128,739.269
2240,1000000.000
784,272.391
1176,409.247
616,214.066
700,243.212
252,87.600
644,223.800
420,145.981
