data_size(MB),time(ms)
42,30.306
28,20.208
56,40.322
84,60.473
112,80.544
448,322.208
504,362.296
672,483.084
140,138.374
392,387.208
70,50.437
224,161.084
266,191.417
336,241.623
14,10.143
196,193.778
280,201.282
98,96.736
21,15.193
49,35.325
147,105.846
168,120.833
7,5.105
35,25.234
77,68.447
10,7.620
38,27.713
87,62.973
3,2.575
31,22.690
50,49.404
80,71.563
52,37.836
66,65.639
24,17.702
896,644.151
1008,724.598
1344,1000000000.000
786,1000000.000
532,382.380
560,402.699
294,211.548
154,136.636
175,125.881
63,45.373
161,142.870
105,75.563
133,131.247
1792,1000000000.000
2016,1000000000.000
10000000,1000000000.000
1572,1000000000.000
1064,1000000000.000
1120,1000000000.000
588,422.784
308,273.263
350,251.775
126,90.745
322,285.562
210,151.270
4032,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,1000000.000
1176,1000000000.000
616,546.357
700,504.083
252,181.249
644,571.032
420,302.029
