data_size(MB),time(ms)
15,23.227
10,15.725
20,44.044
30,45.230
40,60.198
256,383.233
276,410.789
384,1000000.000
50,113.517
1002,1000000000.000
25,37.398
128,190.359
143,212.760
192,285.417
5,7.546
11,16.489
502,1130.804
148,220.033
35,52.200
7,10.502
17,26.097
64,95.235
76,144.700
96,142.729
2,3.089
12,18.333
250,566.279
84,124.948
27,63.079
13,20.552
32,47.862
43,64.358
48,71.517
1,1.586
126,187.488
52,78.355
28,42.687
18,26.862
23,34.680
8,12.926
60,89.370
80,153.158
512,761.277
552,1000000000.000
768,1000000000.000
100,226.290
2004,1000000000.000
286,425.429
296,440.291
70,104.219
153,227.692
168,249.919
55,125.019
86,128.733
22,32.896
104,155.878
57,130.077
37,55.188
47,71.909
120,178.514
160,237.904
1024,1000000000.000
1104,1000000000.000
1536,1000000000.000
200,451.316
10000000,1000000000.000
572,1000000000.000
592,1000000000.000
140,317.443
306,455.136
336,500.254
110,251.031
173,257.362
45,67.127
208,309.397
115,258.666
75,111.612
95,141.335
240,356.699
320,475.967
2048,1000000000.000
2208,1000000000.000
400,1000000.000
1144,1000000000.000
4008,1000000000.000
1184,1000000000.000
280,416.562
612,1000000000.000
672,1000000000.000
220,496.659
346,514.628
90,133.912
416,618.845
230,518.358
150,223.099
190,282.647
