data_size(MB),time(ms)
42,13.407
28,8.951
56,17.843
84,26.744
112,35.661
448,142.367
504,160.294
672,213.401
140,44.495
392,124.790
70,22.295
224,71.212
266,84.576
336,106.794
14,4.511
196,62.484
280,88.956
98,31.216
21,6.732
49,15.732
147,46.919
168,53.420
7,2.275
35,11.176
77,24.493
10,3.376
38,12.272
87,27.853
3,1.187
31,9.982
50,15.960
80,25.685
52,16.885
66,21.212
24,7.801
896,284.648
1008,320.230
1344,427.020
786,249.697
532,169.060
560,177.871
294,93.602
154,48.957
175,55.627
63,20.056
161,51.226
105,33.414
133,42.294
1792,569.306
2016,640.485
10000000,1000000000.000
1572,499.298
1064,338.012
1120,355.836
588,186.798
308,97.913
350,111.254
126,40.071
322,102.308
210,66.783
4032,1280.884
3142,1000000.000
2128,1000000.000
2240,1000000.000
784,249.201
1176,373.626
616,195.640
700,222.398
252,80.118
644,204.609
420,133.494
