data_size(MB),time(ms)
42,8.743
28,5.407
56,10.636
84,15.862
112,21.207
448,84.313
504,94.143
672,126.094
140,33.365
392,107.321
70,13.236
224,41.940
266,49.899
336,62.814
14,2.813
196,54.094
280,53.467
98,28.852
21,4.066
49,10.039
147,28.923
168,31.511
7,1.613
35,6.816
77,23.616
10,2.229
38,7.363
87,16.508
3,0.989
31,6.515
50,13.801
80,23.555
52,9.975
66,18.448
24,4.718
896,167.211
1008,188.781
1344,251.433
786,213.897
532,100.059
560,105.330
294,55.013
154,44.938
175,32.802
63,11.925
161,47.219
105,19.776
133,36.670
1792,334.266
2016,375.909
10000000,1000000000.000
1572,372.911
1064,198.619
1120,209.043
588,109.818
308,89.770
350,65.453
126,23.668
322,93.993
210,42.378
4032,1000000.000
3142,1000000.000
2128,1000000.000
2240,1000000.000
784,228.159
1176,219.450
616,179.208
700,131.297
252,47.173
644,187.631
420,78.525
