data_size(MB),time(ms)
42,10.906
28,7.294
56,14.526
84,21.772
112,29.004
448,115.858
504,130.333
672,173.741
140,36.260
392,101.472
70,18.162
224,57.926
266,68.753
336,86.889
14,3.671
196,50.740
280,72.421
98,25.340
21,5.478
49,12.726
147,37.961
168,43.471
7,1.855
35,9.074
77,19.903
10,2.764
38,9.999
87,22.672
3,0.949
31,8.196
50,12.979
80,20.822
52,13.620
66,17.223
24,6.392
896,231.666
1008,260.601
1344,347.411
786,203.237
532,137.537
560,144.750
294,76.033
154,39.673
175,45.190
63,16.276
161,41.572
105,27.112
133,34.336
1792,463.217
2016,521.147
10000000,1000000000.000
1572,405.500
1064,275.052
1120,289.662
588,152.031
308,79.478
350,90.511
126,32.635
322,83.105
210,54.315
4032,1042.603
3142,1000000.000
2128,1000000.000
2240,1000000.000
784,202.387
1176,304.026
616,158.922
700,181.008
252,65.173
644,166.156
420,108.639
