data_size(MB),time(ms)
15,2.993
10,2.157
20,3.956
30,5.624
40,7.234
256,43.415
276,46.817
384,64.700
50,11.133
1002,1000000000.000
25,4.729
128,22.034
143,24.628
192,32.840
5,1.404
11,2.636
502,110.843
148,25.403
35,6.381
7,1.552
17,3.397
64,11.276
76,18.786
96,16.667
2,0.643
12,2.435
250,55.447
84,14.642
27,6.238
13,2.763
32,5.957
43,7.781
48,8.599
1,0.427
126,21.647
52,9.416
28,5.347
18,3.509
23,5.251
8,1.732
60,10.614
80,19.933
512,85.919
552,1000000000.000
768,1000000000.000
100,22.166
2004,1000000000.000
286,48.407
296,50.030
70,12.334
153,26.183
168,28.781
55,13.669
86,15.047
22,5.016
104,18.014
57,14.270
37,6.725
47,11.838
120,20.626
160,27.459
1024,1000000000.000
1104,1000000000.000
1536,1000000000.000
200,44.224
10000000,1000000000.000
572,1000000000.000
592,1000000000.000
140,27.335
306,51.712
336,56.678
110,27.170
173,29.529
45,8.073
208,35.318
115,28.360
75,13.100
95,23.524
240,40.712
320,54.054
2048,1000000000.000
2208,1000000000.000
400,88.254
1144,1000000000.000
4008,1000000000.000
1184,1000000000.000
280,47.352
612,1000000000.000
672,1000000000.000
220,54.360
346,58.326
90,15.618
416,69.979
230,56.830
150,25.747
190,46.920
