data_size(MB),time(ms)
15,1.777
10,1.298
20,2.322
30,3.502
40,4.617
256,28.915
276,31.695
384,44.448
50,5.603
1002,110.551
25,2.962
128,14.786
143,16.431
192,21.796
5,0.805
11,1.332
502,55.421
148,17.154
35,4.109
7,1.090
17,2.017
64,7.318
76,8.390
96,10.997
2,0.380
12,1.443
250,27.747
84,9.643
27,3.143
13,1.657
32,3.702
43,5.084
48,5.556
1,0.235
126,14.547
52,6.165
28,3.320
18,2.092
23,2.637
8,1.236
60,6.954
80,9.001
512,58.893
552,62.722
768,88.655
100,11.134
2004,220.751
286,32.682
296,33.856
70,8.122
153,17.464
168,19.454
55,6.152
86,9.977
22,2.524
104,12.092
57,6.410
37,4.296
47,5.331
120,13.940
160,18.297
1024,117.633
1104,126.976
1536,176.620
200,22.148
10000000,1000000000.000
572,65.191
592,67.859
140,15.556
306,35.155
336,38.698
110,12.242
173,20.147
45,5.242
208,24.165
115,12.728
75,8.702
95,10.544
240,27.541
320,37.069
2048,235.760
2208,1000000000.000
400,44.195
1144,130.463
4008,1000000000.000
1184,135.636
280,32.140
612,69.581
672,77.112
220,24.257
346,39.027
90,10.344
416,46.378
230,25.367
150,17.281
190,20.906
