data_size(MB),time(ms)
25,17.658
20,13.723
40,28.583
60,41.203
80,55.745
512,360.268
552,382.459
640,448.603
100,74.886
1002,727.275
30,20.265
50,36.573
256,179.423
286,198.295
320,222.207
10,7.255
502,365.211
296,206.975
70,49.646
15,10.305
35,24.162
128,89.466
153,105.531
160,111.466
5,3.459
250,182.386
168,118.080
55,40.000
7,5.144
27,19.257
64,44.387
86,59.670
2,1.456
22,16.047
126,89.667
104,72.670
57,41.876
37,25.898
47,34.490
17,11.824
120,82.238
1024,720.572
1104,766.639
1280,900.633
200,145.454
2004,1458.936
572,398.133
592,417.399
140,99.384
306,211.987
336,238.277
110,80.353
173,119.648
45,31.164
208,144.860
115,83.958
75,52.426
95,68.740
240,165.739
2048,1437.537
2208,1526.203
2560,1801.969
400,290.789
4008,2828.580
1144,793.670
1184,816.210
280,206.802
612,424.080
672,470.492
220,160.364
346,239.983
90,61.758
416,289.168
230,167.844
150,103.731
190,138.345
480,333.066
4096,2832.025
4416,1000000000.000
5120,1000000000.000
800,580.575
8016,1000000000.000
2288,1580.894
2368,1638.802
560,394.488
1224,852.268
1344,945.219
440,319.433
692,478.834
180,124.351
832,576.364
460,334.656
300,208.596
380,276.830
