data_size(MB),time(ms)
70,11.645
56,9.303
112,18.770
168,28.579
224,38.654
896,174.948
1008,199.331
1120,1000000000.000
280,125.047
392,122.631
84,14.083
140,23.386
448,84.430
532,100.829
560,104.263
28,4.703
196,61.568
42,6.988
98,16.403
294,51.963
14,2.654
336,60.291
154,68.701
21,3.513
77,12.794
175,29.852
7,1.430
63,10.496
50,15.648
161,71.847
105,17.548
133,59.237
49,8.142
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,243.761
1064,1000000000.000
588,108.752
672,126.088
308,137.499
350,63.742
126,21.051
322,143.451
210,35.934
266,118.422
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,149.988
1176,1000000000.000
1344,1000000000.000
616,274.673
700,132.602
252,44.246
644,287.094
420,77.909
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,95.812
1288,1000000000.000
840,163.308
