data_size(MB),time(ms)
10,7.255
8,5.873
16,11.129
24,16.472
32,22.077
256,179.423
272,191.588
320,222.207
40,28.583
392,287.543
12,8.282
20,13.723
128,89.466
140,99.384
160,111.466
4,2.778
196,143.632
144,100.732
28,19.441
6,4.261
14,10.660
64,44.387
74,52.326
80,55.745
2,1.456
98,69.152
22,16.047
3,2.068
11,7.743
41,28.543
1,0.701
9,6.285
50,36.573
48,33.304
23,16.655
15,10.305
19,13.870
7,5.144
512,360.268
544,381.350
640,448.603
786,577.977
280,206.802
288,201.107
56,39.242
148,103.585
44,32.157
82,57.588
18,12.334
96,67.506
46,33.624
30,20.265
38,28.057
1024,720.572
1088,768.746
1280,900.633
1572,1119.588
560,394.488
576,405.065
112,78.930
296,206.975
88,63.827
164,113.837
36,25.246
192,134.947
92,66.937
60,41.203
76,55.805
2048,1437.537
2176,1529.927
2560,1801.969
3142,2302.991
1120,788.355
1152,812.245
224,158.852
592,417.399
176,129.754
328,231.359
72,50.030
384,269.663
184,134.648
120,82.238
152,111.281
