data_size(MB),time(ms)
70,1.795
56,1.464
112,2.786
168,4.093
224,5.394
896,20.941
1008,23.445
1120,25.672
280,6.729
392,9.386
84,2.122
140,3.418
448,10.589
532,12.573
560,13.202
28,0.766
196,4.786
42,1.118
98,2.458
294,6.965
14,0.409
336,7.937
154,3.745
21,0.592
77,1.966
175,4.253
7,0.229
63,1.631
50,1.329
161,3.934
105,2.621
133,3.277
49,1.302
1792,41.236
2016,46.692
2240,51.542
786,18.431
1064,24.539
588,13.855
672,15.711
308,7.215
350,8.341
126,3.120
322,7.571
210,5.105
266,6.359
3584,82.712
4032,92.456
4480,1000000000.000
1572,36.541
2128,49.060
784,18.286
1176,27.139
1344,31.058
616,14.187
700,16.418
252,6.087
644,14.800
420,9.958
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,72.253
4256,1000000000.000
1568,36.241
2352,54.240
2688,61.801
1232,28.215
1400,32.284
504,11.834
1288,29.334
840,19.560
