data_size(MB),time(ms)
70,9.427
56,7.356
112,17.948
168,27.507
224,37.126
896,156.536
1008,176.765
1120,197.145
280,49.412
392,68.542
84,11.903
140,22.508
448,77.671
532,92.389
560,97.292
28,3.923
196,32.949
42,5.601
98,15.396
294,49.945
14,1.948
336,56.273
154,26.146
21,2.799
77,10.222
175,28.454
7,1.115
63,8.419
50,7.153
161,27.536
105,16.878
133,22.063
49,6.577
1792,316.627
2016,356.712
2240,395.831
786,138.340
1064,187.285
588,102.483
672,117.524
308,54.103
350,59.549
126,20.247
322,57.490
210,34.478
266,47.092
3584,636.942
4032,715.054
4480,1000000000.000
1572,274.487
2128,376.759
784,136.496
1176,207.008
1344,236.156
616,110.434
700,122.638
252,42.950
644,116.642
420,72.107
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,573.256
4256,1000000000.000
1568,274.001
2352,415.369
2688,476.722
1232,225.015
1400,246.514
504,87.114
1288,235.305
840,147.648
