data_size(MB),time(ms)
10,0.315
8,0.257
16,0.468
24,0.666
32,0.869
256,6.198
272,6.474
320,7.607
40,1.078
392,9.386
12,0.358
20,0.565
128,3.177
140,3.418
160,3.902
4,0.152
196,4.786
144,3.528
28,0.766
6,0.207
14,0.409
64,1.650
74,1.892
80,2.041
2,0.103
98,2.458
22,0.637
3,0.130
11,0.336
41,1.093
1,0.086
9,0.284
50,1.329
48,1.269
23,0.652
15,0.436
19,0.543
7,0.229
512,12.074
544,12.871
640,15.014
786,18.431
280,6.729
288,6.900
56,1.464
148,3.648
44,1.174
82,2.107
18,0.518
96,2.426
46,1.229
30,0.821
38,1.029
1024,23.902
1088,25.149
1280,29.616
1572,36.541
560,13.202
576,13.607
112,2.786
296,7.110
88,2.211
164,4.002
36,0.968
192,4.629
92,2.299
60,1.553
76,1.943
2048,47.455
2176,50.429
2560,58.750
3142,72.253
1120,25.672
1152,26.835
224,5.394
592,13.872
176,4.315
328,7.818
72,1.844
384,9.146
184,4.500
120,2.976
152,3.688
