data_size(MB),time(ms)
10,3.280
8,2.535
16,4.766
24,7.377
32,9.890
256,43.744
272,46.206
320,52.978
40,12.626
392,67.183
12,3.940
20,6.079
128,21.465
140,23.932
160,27.898
4,1.138
196,33.941
144,24.852
28,8.581
6,1.872
14,4.580
64,19.838
74,23.389
80,25.332
2,0.590
98,31.864
22,6.757
3,0.886
11,3.662
41,12.793
1,0.326
9,2.913
50,15.610
48,14.815
23,7.034
15,4.451
19,5.698
7,2.208
512,86.261
544,91.016
640,109.011
786,131.263
280,47.188
288,48.472
56,17.315
148,25.463
44,13.740
82,26.291
18,5.439
96,31.109
46,14.298
30,9.240
38,11.877
1024,172.297
1088,185.637
1280,215.627
1572,264.563
560,93.344
576,96.558
112,36.591
296,49.283
88,27.665
164,28.824
36,11.135
192,33.837
92,29.185
60,18.687
76,23.755
2048,348.089
2176,368.860
2560,433.399
3142,528.919
1120,189.925
1152,194.857
224,38.556
592,99.905
176,31.194
328,54.302
72,22.641
384,66.170
184,32.428
120,39.597
152,25.851
