data_size(MB),time(ms)
10,1.647
8,1.271
16,2.203
24,3.526
32,4.301
256,43.694
272,46.328
320,54.590
40,5.541
392,68.542
12,1.868
20,2.671
128,20.577
140,22.508
160,26.381
4,0.700
196,32.949
144,23.274
28,3.923
6,0.979
14,1.948
64,8.660
74,9.878
80,11.238
2,0.402
98,15.396
22,3.037
3,0.532
11,1.565
41,5.779
1,0.269
9,1.424
50,7.153
48,6.300
23,3.180
15,2.245
19,2.624
7,1.115
512,88.883
544,94.792
640,111.459
786,138.340
280,49.412
288,48.809
56,7.356
148,24.217
44,6.242
82,12.094
18,2.429
96,14.795
46,6.552
30,4.029
38,5.372
1024,180.126
1088,192.012
1280,226.064
1572,274.487
560,97.292
576,100.108
112,17.948
296,50.551
88,13.535
164,27.063
36,4.904
192,31.993
92,14.436
60,7.889
76,10.647
2048,363.504
2176,387.195
2560,455.553
3142,573.256
1120,197.145
1152,203.392
224,37.126
592,103.560
176,29.238
328,56.543
72,9.562
384,66.384
184,30.772
120,19.082
152,25.430
