data_size(MB),time(ms)
70,1.467
56,1.388
112,2.076
168,3.003
224,4.009
896,14.770
1008,16.283
1120,17.768
280,5.056
392,6.777
84,1.624
140,2.524
448,7.538
532,8.737
560,9.137
28,0.625
196,3.525
42,0.883
98,1.850
294,5.020
14,0.359
336,5.609
154,2.921
21,0.495
77,1.509
175,3.106
7,0.238
63,1.261
50,1.053
161,3.079
105,1.949
133,2.536
49,1.012
1792,29.472
2016,32.849
2240,36.006
786,13.166
1064,17.446
588,9.757
672,10.768
308,5.485
350,5.914
126,2.294
322,5.737
210,3.643
266,4.727
3584,58.119
4032,65.325
4480,1000000000.000
1572,25.443
2128,34.543
784,12.746
1176,19.332
1344,21.947
616,10.423
700,11.360
252,4.364
644,10.907
420,7.005
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,51.004
4256,1000000000.000
1568,24.904
2352,38.135
2688,44.076
1232,20.703
1400,22.766
504,8.383
1288,20.707
840,13.828
