data_size(MB),time(ms)
70,49.646
56,39.242
112,78.930
168,118.080
224,158.852
896,632.511
1008,707.312
1120,788.355
280,206.802
392,287.543
84,59.605
140,99.384
448,316.803
532,375.852
560,394.488
28,19.441
196,143.632
42,29.960
98,69.152
294,207.165
14,10.660
336,238.277
154,108.547
21,15.430
77,54.664
175,124.097
7,5.144
63,44.286
50,36.573
161,113.695
105,73.651
133,95.701
49,34.964
1792,1261.194
2016,1415.923
2240,1575.410
786,577.977
1064,748.007
588,415.120
672,470.492
308,217.117
350,247.324
126,89.667
322,227.459
210,147.090
266,190.559
3584,2514.590
4032,2833.751
4480,1000000000.000
1572,1119.588
2128,1495.941
784,561.772
1176,827.982
1344,945.219
616,434.814
700,495.481
252,176.894
644,457.340
420,300.938
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,2302.991
4256,1000000000.000
1568,1121.475
2352,1650.091
2688,1887.479
1232,874.667
1400,986.608
504,358.692
1288,913.882
840,593.762
