data_size(MB),time(ms)
10,13.919
8,10.998
16,21.810
24,32.579
32,44.419
256,363.136
272,382.938
320,451.784
40,56.662
392,553.705
12,16.686
20,27.200
128,179.679
140,197.752
160,224.868
4,5.073
196,277.280
144,201.237
28,38.584
6,7.979
14,19.262
64,88.165
74,104.700
80,112.554
2,2.449
98,136.823
22,30.197
3,3.731
11,15.078
41,57.721
1,1.031
9,12.309
50,70.452
48,65.807
23,31.760
15,20.265
19,26.224
7,9.642
512,720.789
544,768.555
640,902.091
786,1108.516
280,394.252
288,405.512
56,78.894
148,206.054
44,62.059
82,116.880
18,24.499
96,133.552
46,64.592
30,41.288
38,54.401
1024,1451.901
1088,1535.881
1280,1810.097
1572,2209.327
560,789.450
576,810.507
112,157.887
296,417.828
88,126.530
164,228.381
36,48.904
192,268.304
92,132.419
60,82.267
76,106.966
2048,2904.167
2176,3071.001
2560,3619.060
3142,4427.139
1120,1579.478
1152,1634.262
224,317.596
592,832.517
176,249.380
328,463.261
72,101.278
384,542.475
184,260.136
120,167.545
152,214.860
