data_size(MB),time(ms)
10,6.957
8,5.461
16,10.773
24,16.413
32,21.951
256,181.089
272,193.951
320,228.924
40,26.696
392,558.580
12,8.076
20,13.240
128,91.058
140,96.057
160,107.843
4,2.851
196,279.707
144,96.767
28,19.510
6,4.240
14,9.492
64,42.526
74,50.455
80,54.560
2,1.477
98,70.163
22,26.241
3,2.207
11,7.355
41,27.294
1,0.804
9,6.139
50,60.092
48,32.108
23,27.318
15,10.108
19,22.735
7,4.829
512,384.433
544,1000000000.000
640,1000000000.000
786,1000000000.000
280,403.327
288,205.140
56,37.656
148,98.683
44,52.505
82,56.244
18,12.005
96,67.566
46,55.116
30,20.603
38,45.354
1024,1000000000.000
1088,1000000000.000
1280,1000000000.000
1572,1000000000.000
560,1000000000.000
576,1000000000.000
112,79.832
296,211.305
88,104.669
164,110.837
36,23.898
192,132.230
92,111.109
60,40.109
76,90.800
2048,1000000000.000
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,1000000000.000
1152,1000000000.000
224,156.173
592,1000000000.000
176,251.539
328,234.051
72,48.718
384,281.854
184,263.949
120,86.001
152,215.746
