data_size(MB),time(ms)
70,46.540
56,37.422
112,76.252
168,114.453
224,154.461
896,623.191
1008,700.535
1120,1000000000.000
280,611.704
392,866.488
84,56.608
140,95.707
448,310.992
532,368.981
560,388.551
28,17.953
196,428.126
42,27.070
98,66.800
294,203.107
14,7.998
336,232.575
154,333.258
21,12.649
77,51.506
175,120.165
7,4.103
63,42.160
50,99.832
161,350.586
105,71.071
133,195.038
49,31.932
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,1695.533
1064,1000000000.000
588,408.190
672,467.177
308,667.104
350,242.296
126,85.928
322,707.501
210,144.840
266,397.526
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,1734.449
1176,1000000000.000
1344,1000000000.000
616,1349.030
700,486.491
252,174.053
644,1386.716
420,290.933
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,349.350
1288,1000000000.000
840,583.940
