data_size(MB),time(ms)
25,7.731
20,6.079
40,12.626
60,18.687
80,25.332
512,86.261
552,91.787
640,109.011
100,32.342
1002,168.058
30,9.240
50,15.610
256,43.744
286,48.132
320,52.978
10,3.280
502,84.081
296,49.283
70,21.777
15,4.451
35,10.782
128,21.465
153,26.281
160,27.898
5,1.529
250,42.730
168,29.623
55,17.031
7,2.208
27,8.363
64,19.838
86,27.895
2,0.590
22,6.757
126,41.845
104,33.659
57,18.101
37,11.732
47,14.877
17,5.264
120,39.597
1024,172.297
1104,187.958
1280,215.627
200,34.531
2004,337.439
572,95.454
592,99.905
140,23.932
306,50.945
336,55.864
110,35.736
173,30.793
45,14.009
208,35.831
115,37.771
75,23.833
95,30.594
240,41.110
2048,348.089
2208,374.827
2560,433.399
400,68.875
4008,675.457
1144,194.398
1184,200.631
280,47.188
612,103.362
672,114.294
220,37.913
346,57.310
90,29.020
416,71.380
230,39.641
150,25.597
190,33.676
480,81.083
4096,693.039
4416,1000000000.000
5120,1000000000.000
800,133.526
8016,1000000000.000
2288,388.157
2368,401.988
560,93.344
1224,207.009
1344,228.182
440,74.849
692,118.012
180,31.993
832,140.612
460,77.965
300,50.024
380,64.680
