data_size(MB),time(ms)
25,34.459
20,27.200
40,56.662
60,82.267
80,112.554
512,720.789
552,769.877
640,902.091
100,138.834
1002,1387.061
30,41.288
50,70.452
256,363.136
286,395.882
320,451.784
10,13.919
502,696.676
296,417.828
70,96.880
15,20.265
35,47.988
128,179.679
153,212.405
160,224.868
5,6.345
250,347.041
168,236.727
55,75.867
7,9.642
27,37.952
64,88.165
86,119.653
2,2.449
22,30.197
126,176.409
104,145.697
57,81.035
37,50.945
47,65.786
17,23.971
120,167.545
1024,1451.901
1104,1534.101
1280,1810.097
200,274.852
2004,2773.417
572,794.760
592,832.517
140,197.752
306,424.632
336,472.868
110,153.069
173,239.593
45,61.422
208,289.048
115,159.497
75,102.491
95,131.343
240,335.157
2048,2904.167
2208,3073.900
2560,3619.060
400,553.492
4008,5534.028
1144,1592.668
1184,1643.752
280,394.252
612,856.036
672,948.221
220,305.443
346,481.232
90,123.231
416,577.813
230,320.358
150,208.143
190,263.245
480,665.725
4096,5704.684
4416,1000000000.000
5120,1000000000.000
800,1103.864
8016,1000000000.000
2288,3182.727
2368,3287.954
560,789.450
1224,1702.293
1344,1897.005
440,611.087
692,962.161
180,247.344
832,1155.566
460,636.499
300,416.972
380,526.099
