data_size(MB),time(ms)
25,4.111
20,3.291
40,6.274
60,9.320
80,12.396
512,74.982
552,80.831
640,93.615
100,18.409
1002,167.620
30,4.771
50,8.532
256,38.018
286,42.367
320,47.096
10,1.727
502,84.113
296,43.735
70,10.897
15,2.555
35,5.604
128,19.348
153,23.134
160,24.115
5,0.944
250,42.191
168,25.124
55,10.271
7,1.252
27,4.464
64,9.907
86,13.343
2,0.458
22,3.815
126,19.128
104,15.981
57,10.729
37,6.013
47,8.825
17,2.970
120,18.175
1024,149.253
1104,1000000000.000
1280,1000000000.000
200,36.781
2004,1000000000.000
572,83.753
592,86.533
140,21.173
306,45.246
336,49.641
110,20.367
173,26.012
45,7.153
208,31.103
115,21.293
75,11.597
95,17.571
240,35.675
2048,1000000000.000
2208,1000000000.000
2560,1000000000.000
400,73.280
4008,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,51.764
612,89.634
672,98.217
220,40.646
346,50.979
90,13.928
416,61.153
230,42.510
150,22.715
190,35.072
480,70.603
4096,1000000000.000
4416,1000000000.000
5120,1000000000.000
800,146.792
8016,1000000000.000
2288,1000000000.000
2368,1000000000.000
560,81.947
1224,1000000000.000
1344,1000000000.000
440,81.268
692,101.165
180,26.983
832,121.776
460,84.875
300,44.301
380,70.157
