data_size(MB),time(ms)
70,20.858
56,16.969
112,35.888
168,49.094
224,71.407
896,267.370
1008,287.891
1120,367.334
280,92.188
392,129.182
84,27.997
140,46.409
448,129.314
532,169.036
560,169.944
28,8.326
196,64.852
42,13.230
98,32.288
294,92.384
14,4.312
336,109.667
154,50.712
21,6.662
77,25.313
175,54.014
7,2.237
63,19.193
50,16.678
161,53.265
105,34.800
133,44.143
49,15.915
1792,557.825
2016,643.507
2240,1000000000.000
786,258.154
1064,352.220
588,194.123
672,181.974
308,101.472
350,114.317
126,41.860
322,105.721
210,68.780
266,87.431
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,515.283
2128,1000000000.000
784,257.412
1176,342.869
1344,381.958
616,202.254
700,223.045
252,83.107
644,211.279
420,136.742
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,513.913
2352,1000000000.000
2688,1000000000.000
1232,403.709
1400,438.854
504,166.035
1288,421.858
840,277.319
