data_size(MB),time(ms)
70,9.580
56,7.806
112,15.311
168,22.889
224,30.453
896,121.502
1008,138.084
1120,152.025
280,37.618
392,60.017
84,12.487
140,20.751
448,60.878
532,76.297
560,75.993
28,4.125
196,29.032
42,6.630
98,15.482
294,39.964
14,2.060
336,45.652
154,20.844
21,3.069
77,10.916
175,23.930
7,1.154
63,8.688
50,7.441
161,21.774
105,16.962
133,17.957
49,7.643
1792,243.193
2016,291.586
2240,303.987
786,113.015
1064,144.405
588,85.629
672,92.750
308,40.958
350,48.098
126,17.486
322,42.813
210,32.940
266,35.756
3584,486.004
4032,546.789
4480,1000000000.000
1572,206.116
2128,288.696
784,116.460
1176,159.488
1344,186.607
616,81.808
700,95.019
252,34.435
644,85.193
420,59.941
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,416.394
4256,1000000000.000
1568,219.688
2352,321.152
2688,370.460
1232,162.693
1400,189.781
504,68.402
1288,170.356
840,113.936
