data_size(MB),time(ms)
10,4.084
8,2.824
16,5.936
24,8.365
32,11.117
256,89.843
272,94.237
320,111.113
40,13.827
392,135.421
12,4.241
20,7.055
128,44.384
140,50.281
160,55.444
4,1.430
196,67.682
144,50.196
28,9.746
6,2.123
14,4.894
64,22.600
74,26.528
80,28.533
2,0.747
98,34.017
22,7.666
3,1.082
11,3.821
41,14.790
1,0.405
9,3.549
50,17.924
48,16.682
23,7.976
15,5.256
19,6.628
7,2.463
512,179.395
544,188.371
640,221.551
786,270.740
280,96.518
288,100.383
56,20.010
148,51.306
44,15.215
82,28.740
18,6.256
96,33.313
46,15.863
30,11.033
38,13.138
1024,354.618
1088,377.202
1280,444.813
1572,541.571
560,194.015
576,200.474
112,38.865
296,102.561
88,31.644
164,56.855
36,12.527
192,66.560
92,31.750
60,20.851
76,26.225
2048,708.895
2176,755.104
2560,885.965
3142,1082.231
1120,388.578
1152,399.578
224,78.317
592,205.016
176,60.656
328,113.653
72,25.663
384,132.977
184,64.440
120,42.774
152,52.362
