data_size(MB),time(ms)
70,13.661
56,11.023
112,22.550
168,31.306
224,41.701
896,166.185
1008,188.848
1120,207.660
280,51.267
392,71.822
84,15.739
140,26.085
448,83.909
532,99.402
560,104.246
28,5.377
196,36.242
42,7.942
98,18.331
294,54.641
14,3.357
336,64.028
154,28.582
21,3.983
77,15.076
175,32.579
7,1.549
63,11.858
50,9.354
161,29.935
105,19.609
133,24.546
49,9.255
1792,331.989
2016,374.523
2240,415.031
786,144.141
1064,197.388
588,109.122
672,124.709
308,56.658
350,64.999
126,23.524
322,59.593
210,39.074
266,48.646
3584,665.076
4032,749.706
4480,1000000000.000
1572,285.466
2128,395.246
784,141.274
1176,218.062
1344,248.892
616,113.470
700,129.932
252,46.825
644,118.595
420,78.022
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,573.795
4256,1000000000.000
1568,283.562
2352,435.712
2688,497.938
1232,224.676
1400,259.501
504,94.152
1288,236.057
840,155.860
