data_size(MB),time(ms)
70,8.034
56,6.476
112,12.963
168,19.171
224,25.331
896,101.602
1008,116.121
1120,128.709
280,30.705
392,44.842
84,9.730
140,16.109
448,51.884
532,60.732
560,64.531
28,3.185
196,22.450
42,4.778
98,11.068
294,34.095
14,1.634
336,39.061
154,16.943
21,2.454
77,8.930
175,20.182
7,1.079
63,7.258
50,5.736
161,17.747
105,12.125
133,14.652
49,5.617
1792,206.418
2016,232.432
2240,1000000000.000
786,86.341
1064,121.013
588,67.946
672,77.413
308,33.794
350,40.017
126,14.556
322,35.342
210,24.049
266,29.180
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,171.901
2128,1000000000.000
784,86.390
1176,134.276
1344,153.678
616,67.484
700,80.969
252,28.798
644,70.584
420,48.221
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,173.816
2352,1000000000.000
2688,1000000000.000
1232,134.685
1400,161.887
504,58.020
1288,140.865
840,96.452
