data_size(MB),time(ms)
25,4.405
20,2.879
40,5.678
60,8.553
80,10.944
512,69.467
552,82.856
640,86.774
100,13.764
1002,146.377
30,4.163
50,7.441
256,34.868
286,38.939
320,43.593
10,1.860
502,76.369
296,40.196
70,9.580
15,2.132
35,5.282
128,17.436
153,23.247
160,21.739
5,0.808
250,38.163
168,22.889
55,7.501
7,1.154
27,3.981
64,8.757
86,11.825
2,0.438
22,3.328
126,17.486
104,14.196
57,8.242
37,5.185
47,6.475
17,2.800
120,19.266
1024,138.477
1104,174.080
1280,173.915
200,27.070
2004,278.843
572,78.147
592,80.335
140,20.751
306,44.414
336,45.652
110,14.914
173,23.553
45,6.341
208,28.300
115,15.767
75,10.899
95,12.922
240,32.879
2048,277.592
2208,299.565
2560,350.206
400,53.489
4008,530.245
1144,155.279
1184,160.620
280,37.618
612,95.262
672,92.750
220,29.704
346,54.463
90,13.372
416,56.553
230,30.721
150,20.580
190,25.559
480,65.197
4096,555.856
4416,1000000000.000
5120,1000000000.000
800,106.402
8016,1000000000.000
2288,379.350
2368,321.070
560,75.993
1224,167.101
1344,186.607
440,58.989
692,109.773
180,25.424
832,112.962
460,61.521
300,43.527
380,51.107
