data_size(MB),time(ms)
10,2.248
8,2.159
16,3.261
24,4.569
32,7.551
256,43.446
272,46.087
320,53.984
40,7.213
392,90.245
12,2.592
20,3.900
128,22.788
140,24.169
160,27.537
4,1.204
196,45.534
144,24.901
28,5.272
6,1.558
14,2.886
64,11.315
74,13.330
80,14.046
2,0.658
98,17.035
22,4.777
3,0.898
11,2.381
41,7.447
1,0.379
9,2.052
50,10.544
48,8.655
23,4.951
15,3.080
19,4.135
7,1.707
512,85.717
544,1000000000.000
640,1000000000.000
786,1000000000.000
280,65.108
288,48.798
56,10.009
148,25.497
44,9.246
82,14.336
18,3.587
96,16.713
46,9.685
30,5.909
38,8.116
1024,1000000000.000
1088,1000000000.000
1280,1000000000.000
1572,1000000000.000
560,1000000000.000
576,1000000000.000
112,19.413
296,50.616
88,18.342
164,28.142
36,6.599
192,32.813
92,19.158
60,10.649
76,15.918
2048,1000000000.000
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,1000000000.000
1152,1000000000.000
224,38.800
592,1000000000.000
176,40.521
328,55.380
72,12.693
384,64.624
184,42.370
120,20.753
152,34.908
