data_size(MB),time(ms)
10,1.727
8,1.422
16,2.717
24,3.887
32,5.112
256,38.018
272,40.157
320,47.096
40,6.274
392,65.813
12,2.050
20,3.291
128,19.348
140,21.173
160,24.115
4,0.777
196,33.039
144,21.580
28,4.582
6,1.082
14,2.398
64,9.907
74,11.409
80,12.396
2,0.458
98,15.019
22,3.815
3,0.609
11,1.931
41,6.411
1,0.353
9,1.549
50,8.532
48,7.526
23,3.990
15,2.555
19,3.557
7,1.252
512,74.982
544,79.720
640,93.615
786,131.098
280,51.764
288,42.526
56,8.832
148,22.263
44,7.477
82,12.530
18,2.920
96,14.623
46,7.803
30,4.771
38,6.983
1024,149.253
1088,1000000000.000
1280,1000000000.000
1572,1000000000.000
560,81.947
576,84.361
112,17.073
296,43.735
88,14.840
164,24.608
36,5.697
192,28.545
92,15.488
60,9.320
76,14.031
2048,1000000000.000
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,1000000000.000
1152,1000000000.000
224,33.339
592,86.533
176,29.543
328,48.400
72,11.037
384,56.433
184,30.860
120,18.175
152,27.823
