data_size(MB),time(ms)
70,50.390
56,40.334
112,80.600
168,120.934
224,161.084
896,644.355
1008,724.730
1120,1000000000.000
280,276.904
392,388.056
84,60.494
140,100.733
448,322.230
532,382.613
560,402.821
28,20.264
196,194.241
42,30.328
98,70.605
294,211.583
14,10.176
336,241.709
154,152.335
21,15.220
77,55.509
175,125.922
7,5.131
63,45.442
50,49.564
161,159.331
105,75.636
133,118.276
49,35.315
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,776.347
1064,1000000000.000
588,422.855
672,483.310
308,304.720
350,251.880
126,90.748
322,318.417
210,151.143
266,236.239
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,775.190
1176,1000000000.000
1344,1000000000.000
616,608.419
700,503.515
252,181.418
644,636.672
420,302.097
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,362.479
1288,1000000000.000
840,604.126
