data_size(MB),time(ms)
70,10.897
56,8.832
112,17.073
168,25.124
224,33.339
896,130.813
1008,146.881
1120,1000000000.000
280,51.764
392,65.813
84,13.043
140,21.173
448,65.896
532,77.901
560,81.947
28,4.582
196,33.039
42,6.669
98,15.019
294,43.568
14,2.398
336,49.641
154,28.484
21,3.497
77,11.991
175,26.202
7,1.252
63,9.873
50,8.532
161,29.737
105,16.057
133,24.572
49,7.763
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,131.098
1064,1000000000.000
588,86.142
672,98.217
308,56.797
350,51.572
126,19.128
322,59.433
210,31.320
266,49.137
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,114.038
1176,1000000000.000
1344,1000000000.000
616,113.726
700,102.432
252,37.379
644,118.921
420,61.833
7168,1000000000.000
8064,1000000000.000
10000000,1000000000.000
3142,1000000000.000
4256,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,73.999
1288,1000000000.000
840,122.682
