data_size(MB),time(ms)
25,6.488
20,5.115
40,10.382
60,15.542
80,20.674
512,131.913
552,142.872
640,164.855
100,25.867
1002,259.300
30,7.736
50,13.001
256,66.113
286,74.032
320,82.532
10,2.628
502,129.900
296,76.417
70,18.148
15,3.939
35,9.046
128,33.093
153,39.572
160,41.307
5,1.299
250,64.752
168,43.523
55,14.237
7,1.852
27,7.119
64,16.576
86,22.427
2,0.553
22,5.718
126,32.640
104,26.883
57,14.891
37,9.709
47,12.269
17,4.545
120,31.041
1024,261.762
1104,285.778
1280,326.430
200,51.845
2004,518.666
572,148.101
592,152.159
140,36.254
306,79.258
336,86.966
110,28.458
173,44.797
45,11.657
208,53.868
115,29.793
75,19.430
95,24.584
240,62.141
2048,524.018
2208,571.578
2560,652.258
400,103.532
4008,1037.118
1144,296.123
1184,306.465
280,72.535
612,158.449
672,173.934
220,56.938
346,89.532
90,23.333
416,107.684
230,59.581
150,38.848
190,49.180
480,124.244
4096,1060.307
4416,1000000000.000
5120,1000000000.000
800,207.057
8016,1000000000.000
2288,592.197
2368,612.874
560,144.928
1224,316.732
1344,347.838
440,113.854
692,178.979
180,46.558
832,215.286
460,118.994
300,77.622
380,98.191
