data_size(MB),time(ms)
70,10.802
56,8.928
112,17.101
168,25.257
224,33.403
896,130.754
1008,146.996
1120,1000000000.000
280,51.805
392,65.809
84,13.069
140,21.106
448,65.766
532,78.051
560,82.133
28,4.598
196,33.107
42,6.818
98,15.064
294,43.512
14,2.390
336,49.601
154,28.532
21,3.488
77,11.910
175,26.248
7,1.281
63,9.854
50,8.568
161,29.818
105,16.087
133,24.659
49,7.813
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,131.040
1064,1000000000.000
588,86.110
672,98.326
308,57.008
350,51.708
126,19.108
322,59.582
210,31.415
266,49.215
10000000,1000000000.000
4032,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,114.105
1176,1000000000.000
1344,1000000000.000
616,113.831
700,102.328
252,37.434
644,119.090
420,61.783
8064,1000000000.000
3142,1000000000.000
4256,1000000000.000
4480,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,73.968
1288,1000000000.000
840,122.674
