data_size(MB),time(ms)
25,4.780
20,3.869
40,7.290
60,10.604
80,13.965
512,85.860
552,1000000000.000
640,1000000000.000
100,22.273
1002,1000000000.000
30,5.619
50,11.357
256,43.376
286,48.417
320,54.122
10,2.070
502,111.043
296,50.096
70,12.302
15,2.942
35,6.458
128,22.020
153,26.226
160,27.349
5,1.220
250,55.511
168,28.732
55,12.286
7,1.589
27,5.194
64,11.305
86,15.042
2,0.630
22,4.714
126,21.682
104,18.021
57,12.826
37,6.826
47,10.712
17,3.387
120,20.696
1024,1000000000.000
1104,1000000000.000
1280,1000000000.000
200,44.431
2004,1000000000.000
572,1000000000.000
592,1000000000.000
140,24.108
306,51.733
336,56.637
110,24.435
173,29.556
45,8.075
208,35.427
115,25.518
75,13.137
95,21.134
240,40.739
2048,1000000000.000
2208,1000000000.000
2560,1000000000.000
400,88.422
4008,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,62.222
612,1000000000.000
672,1000000000.000
220,48.737
346,58.346
90,15.618
416,70.026
230,50.942
150,25.711
190,42.161
480,80.667
10000000,1000000000.000
4416,1000000000.000
800,1000000000.000
2288,1000000000.000
2368,1000000000.000
560,1000000000.000
1224,1000000000.000
1344,1000000000.000
440,97.033
692,1000000000.000
180,30.767
832,1000000000.000
460,101.497
300,50.695
380,84.123
