data_size(MB),time(ms)
70,12.302
56,10.025
112,19.347
168,28.732
224,38.134
896,1000000000.000
1008,1000000000.000
1120,1000000000.000
280,62.222
392,86.940
84,14.706
140,24.108
448,75.281
532,1000000000.000
560,1000000000.000
28,5.272
196,43.546
42,7.652
98,16.979
294,49.768
14,2.815
336,56.637
154,26.392
21,4.031
77,13.484
175,29.851
7,1.589
63,11.097
50,11.357
161,27.410
105,18.134
133,25.900
49,8.758
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,1000000000.000
1064,1000000000.000
588,1000000000.000
672,1000000000.000
308,51.877
350,59.010
126,21.682
322,54.149
210,35.765
266,51.431
10000000,1000000000.000
4032,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,1000000000.000
1176,1000000000.000
1344,1000000000.000
616,1000000000.000
700,1000000000.000
252,42.660
644,1000000000.000
420,70.647
8064,1000000000.000
3142,1000000000.000
4256,1000000000.000
4480,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,84.588
1288,1000000000.000
840,1000000000.000
