data_size(MB),time(ms)
10,1.229
8,1.252
16,1.897
24,2.796
32,3.701
256,29.124
272,31.004
320,36.797
40,4.520
392,44.830
12,1.434
20,2.358
128,14.722
140,16.263
160,18.628
4,0.651
196,22.665
144,16.514
28,3.294
6,0.940
14,1.664
64,7.351
74,8.509
80,9.132
2,0.373
98,11.336
22,2.567
3,0.525
11,1.336
41,4.754
1,0.236
9,1.115
50,5.826
48,5.617
23,2.750
15,1.792
19,2.224
7,1.083
512,58.697
544,62.431
640,72.559
786,87.039
280,30.987
288,32.996
56,6.494
148,17.157
44,5.197
82,9.401
18,2.110
96,10.943
46,5.519
30,3.504
38,4.295
1024,116.872
1088,124.682
1280,145.624
1572,173.141
560,64.665
576,66.208
112,12.993
296,33.857
88,10.154
164,18.633
36,4.231
192,21.771
92,10.629
60,6.899
76,8.456
2048,233.780
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,127.954
1152,131.666
224,25.585
592,67.585
176,19.639
328,37.645
72,8.335
384,43.568
184,21.215
120,13.843
152,16.764
