data_size(MB),time(ms)
10,15.708
8,11.970
16,24.500
24,36.975
32,47.635
256,380.543
272,404.509
320,475.926
40,76.349
392,858.714
12,17.949
20,30.857
128,190.427
140,208.274
160,237.728
4,6.043
196,429.443
144,214.709
28,41.869
6,9.023
14,21.163
64,95.237
74,110.083
80,119.275
2,3.083
98,145.799
22,32.834
3,4.567
11,16.488
41,61.091
1,1.585
9,13.505
50,109.465
48,71.782
23,34.339
15,22.441
19,28.403
7,10.498
512,761.263
544,1000000000.000
640,1000000000.000
786,1000000000.000
280,612.549
288,428.623
56,83.456
148,220.151
44,65.634
82,122.105
18,26.875
96,142.844
46,68.912
30,44.727
38,56.656
1024,1000000000.000
1088,1000000000.000
1280,1000000000.000
1572,1000000000.000
560,1000000000.000
576,1000000000.000
112,166.683
296,440.220
88,131.038
164,244.047
36,53.629
192,285.622
92,137.010
60,89.332
76,113.199
2048,1000000000.000
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,1000000000.000
1152,1000000000.000
224,333.173
592,1000000000.000
176,261.882
328,487.458
72,107.142
384,571.074
184,273.723
120,178.551
152,226.210
