data_size(MB),time(ms)
70,12.768
56,10.256
112,20.257
168,30.365
224,40.358
896,161.039
1008,181.204
1120,201.350
280,48.414
392,66.842
84,15.285
140,25.312
448,80.628
532,95.809
560,100.700
28,5.244
196,33.551
42,7.741
98,17.802
294,53.030
14,2.660
336,60.515
154,26.823
21,3.954
77,14.038
175,31.569
7,1.432
63,11.536
50,8.966
161,28.030
105,19.037
133,23.228
49,8.993
1792,321.954
2016,1000000.000
2240,1000000.000
786,134.322
1064,191.347
588,105.857
672,120.872
308,53.335
350,63.015
126,22.784
322,55.743
210,37.930
266,45.935
10000000,1000000000.000
4032,1000000.000
1572,273.666
2128,1000000.000
784,135.904
1176,211.366
1344,241.421
616,106.843
700,125.940
252,45.418
644,111.918
420,75.648
8064,1000000000.000
3142,1000000.000
4256,1000000000.000
4480,1000000000.000
1568,274.214
2352,1000000.000
2688,1000000.000
1232,213.866
1400,251.609
504,90.721
1288,223.517
840,151.066
