data_size(MB),time(ms)
25,4.596
20,3.739
40,7.260
60,10.977
80,14.567
512,92.185
552,99.325
640,115.170
100,17.720
1002,170.803
30,5.583
50,8.966
256,46.148
286,51.467
320,57.659
10,2.044
502,85.453
296,53.369
70,12.768
15,2.835
35,6.398
128,23.169
153,27.612
160,28.918
5,1.060
250,42.691
168,30.365
55,9.904
7,1.432
27,5.050
64,11.674
86,15.658
2,0.543
22,4.002
126,22.784
104,18.809
57,10.354
37,6.844
47,8.650
17,3.279
120,21.749
1024,184.127
1104,198.286
1280,230.019
200,34.704
2004,341.216
572,102.879
592,106.542
140,25.312
306,55.133
336,60.515
110,19.413
173,31.235
45,8.242
208,37.523
115,20.233
75,13.635
95,17.190
240,43.192
2048,368.077
2208,396.749
2560,460.149
400,69.254
4008,1000000.000
1144,205.674
1184,212.782
280,48.414
612,110.110
672,120.872
220,38.164
346,62.287
90,16.313
416,74.846
230,39.821
150,27.079
190,34.095
480,86.383
10000000,1000000000.000
4416,1000000000.000
800,138.663
2288,410.752
2368,425.052
560,100.700
1224,220.012
1344,241.421
440,76.179
692,124.518
180,32.492
832,149.652
460,79.727
300,54.044
380,67.142
