data_size(MB),time(ms)
70,24.308
56,20.071
112,39.072
168,58.261
224,77.651
896,310.772
1008,349.100
1120,388.241
280,96.528
392,135.392
84,29.180
140,48.649
448,156.831
532,184.985
560,193.968
28,9.760
196,67.704
42,15.200
98,34.028
294,101.894
14,4.914
336,116.416
154,53.053
21,7.837
77,26.715
175,60.639
7,2.480
63,21.892
50,17.988
161,55.612
105,36.409
133,46.060
49,19.345
1792,620.363
2016,1000000.000
2240,1000000.000
786,270.760
1064,368.485
588,203.677
672,234.936
308,106.097
350,121.256
126,45.786
322,111.031
210,72.799
266,91.693
10000000,1000000000.000
4032,1396.382
1572,1000000.000
2128,1000000.000
784,270.038
1176,409.364
1344,467.508
616,212.255
700,242.408
252,87.351
644,222.034
420,145.545
8064,1000000000.000
3142,1082.134
4256,1000000000.000
4480,1000000000.000
1568,1000000.000
2352,1000000.000
2688,1000000.000
1232,424.387
1400,484.752
504,174.658
1288,443.811
840,290.975
